solv_1_sm,solv_2_sm,solv_3_sm,solv_4_sm,salt_sm,,solv_ratio_1,solv_ratio_2,solv_ratio_3,solv_ratio_4,conc_salt,temperature,conductivity,conductivity_log
O=S1(=O)CCCC1,CC1CCCO1,,,[Li+].F[As-](F)(F)(F)(F)F,,0.5,0.5,0,0,1,-30,1.24,0.21511138
O=S1(=O)CCCC1,CC1CCCO1,,,[Li+].F[As-](F)(F)(F)(F)F,,0.5,0.5,0,0,1,-20,1.82,0.598836501
O=S1(=O)CCCC1,CC1CCS(=O)(=O)C1,,,[Li+].F[As-](F)(F)(F)(F)F,,0.5,0.5,0,0,1,-20,0.15,-1.897119985
O=S1(=O)CCCC1,CC1CCS(=O)(=O)C1,,,[Li+].F[As-](F)(F)(F)(F)F,,0.5,0.5,0,0,1,-10,0.31,-1.171182982
O=S1(=O)CCCC1,CC1CCS(=O)(=O)C1,,,[Li+].F[As-](F)(F)(F)(F)F,,0.5,0.5,0,0,1,0,0.58,-0.544727175
O=S1(=O)CCCC1,CC1CCS(=O)(=O)C1,,,[Li+].F[As-](F)(F)(F)(F)F,,0.5,0.5,0,0,1,20,1.48,0.392042088
O=S1(=O)CCCC1,CC1CCS(=O)(=O)C1,,,[Li+].F[As-](F)(F)(F)(F)F,,0.5,0.5,0,0,1,40,2.86,1.050821625
O=S1(=O)CCCC1,c1ccccc1,,,[Li+].F[As-](F)(F)(F)(F)F,,0.6,0.4,0,0,1,20,3.650000001,1.294727168
O=S1(=O)CCCC1,c1ccccc1,,,[Li+].F[As-](F)(F)(F)(F)F,,0.6,0.4,0,0,1,40,5.629999999,1.728109442
O=S1(=O)CCCC1,c1ccccc1,,,[Li+].F[As-](F)(F)(F)(F)F,,0.6,0.4,0,0,1,60,7.890000001,2.065596135
O=S1(=O)CCCC1,c1ccccc1,,,[Li+].F[As-](F)(F)(F)(F)F,,0.6,0.4,0,0,1,80,10.23,2.32532458
O=S1(=O)CCCC1,CC(C)c1ccccc1,COCCOCCOCCOC,,[Li+].F[As-](F)(F)(F)(F)F,,0.5,0.25,0.25,0,1,-30,0.36,-1.021651248
O=S1(=O)CCCC1,CC(C)c1ccccc1,COCCOCCOCCOC,,[Li+].F[As-](F)(F)(F)(F)F,,0.5,0.25,0.25,0,1,-20,0.56,-0.579818495
O=S1(=O)CCCC1,CC(C)c1ccccc1,COCCOCCOCCOC,,[Li+].F[As-](F)(F)(F)(F)F,,0.5,0.25,0.25,0,1,-10,0.95,-0.051293294
O=S1(=O)CCCC1,CC(C)c1ccccc1,COCCOCCOCCOC,,[Li+].F[As-](F)(F)(F)(F)F,,0.5,0.25,0.25,0,1,0,1.420000001,0.350656872
O=S1(=O)CCCC1,CC(C)c1ccccc1,COCCOCCOCCOC,,[Li+].F[As-](F)(F)(F)(F)F,,0.5,0.25,0.25,0,1,20,2.849999999,1.047318994
O=S1(=O)CCCC1,COCCOCCOC,,,[Li+].F[As-](F)(F)(F)(F)F,,0.5,0.5,0,0,1,0,1.64,0.494696242
O=S1(=O)CCCC1,COCCOCCOC,,,[Li+].F[As-](F)(F)(F)(F)F,,0.5,0.5,0,0,1,20,3.42,1.229640551
O=S1(=O)CCCC1,COCCOCCOC,,,[Li+].F[As-](F)(F)(F)(F)F,,0.5,0.5,0,0,1,40,5.849999999,1.766441661
O=S1(=O)CCCC1,COCCOCCOC,,,[Li+].F[As-](F)(F)(F)(F)F,,0.5,0.5,0,0,1,60,8.749999997,2.1690537
O=S1(=O)CCCC1,COCCOCCOC,,,[Li+].F[As-](F)(F)(F)(F)F,,0.5,0.5,0,0,1,80,12.24,2.504709277
O=S1(=O)CCCC1,COCCOCCOC,,,[Li+].F[As-](F)(F)(F)(F)F,,0.6,0.4,0,0,1,20,2.88,1.057790294
O=S1(=O)CCCC1,COCCOCCOC,,,[Li+].F[As-](F)(F)(F)(F)F,,0.6,0.4,0,0,1,40,5.139999998,1.637053079
O=S1(=O)CCCC1,COCCOCCOC,,,[Li+].F[As-](F)(F)(F)(F)F,,0.6,0.4,0,0,1,40,7.930000003,2.070653036
O=S1(=O)CCCC1,COCCOCCOC,,,[Li+].F[As-](F)(F)(F)(F)F,,0.6,0.4,0,0,1,80,12.93,2.559550193
O=S1(=O)CCCC1,COCCOC,,,[Li+].F[As-](F)(F)(F)(F)F,,0.5,0.5,0,0,1,-20,1.840000001,0.609765572
O=S1(=O)CCCC1,COCCOC,,,[Li+].F[As-](F)(F)(F)(F)F,,0.5,0.5,0,0,1,-10,2.849999999,1.047318994
O=S1(=O)CCCC1,COCCOC,,,[Li+].F[As-](F)(F)(F)(F)F,,0.5,0.5,0,0,1,0,4.13,1.418277407
O=S1(=O)CCCC1,COCCOC,,,[Li+].F[As-](F)(F)(F)(F)F,,0.5,0.5,0,0,1,20,7.209999998,1.975468951
O=S1(=O)CCCC1,COCCOC,,,[Li+].F[As-](F)(F)(F)(F)F,,0.5,0.5,0,0,1,40,9.690000001,2.271094426
O=S1(=O)CCCC1,COCCOC,,,[Li+].F[As-](F)(F)(F)(F)F,,0.6,0.4,0,0,1,-20,1.29,0.254642218
O=S1(=O)CCCC1,COCCOC,,,[Li+].F[As-](F)(F)(F)(F)F,,0.6,0.4,0,0,1,-10,2.109999999,0.746687947
O=S1(=O)CCCC1,COCCOC,,,[Li+].F[As-](F)(F)(F)(F)F,,0.6,0.4,0,0,1,0,3.130000001,1.141033005
O=S1(=O)CCCC1,COCCOC,,,[Li+].F[As-](F)(F)(F)(F)F,,0.6,0.4,0,0,1,20,5.820000001,1.761300262
O=S1(=O)CCCC1,COCCOC,,,[Li+].F[As-](F)(F)(F)(F)F,,0.6,0.4,0,0,1,40,9.139999996,2.212660385
O=S1(=O)CCCC1,COCCOCCOC,COCCOC,,[Li+].F[As-](F)(F)(F)(F)F,,0.5,0.25,0.25,0,1,-30,0.78,-0.248461359
O=S1(=O)CCCC1,COCCOCCOC,COCCOC,,[Li+].F[As-](F)(F)(F)(F)F,,0.5,0.25,0.25,0,1,-20,1.28,0.246860078
O=S1(=O)CCCC1,COCCOCCOC,COCCOC,,[Li+].F[As-](F)(F)(F)(F)F,,0.5,0.25,0.25,0,1,-10,2.03,0.708035793
O=S1(=O)CCCC1,COCCOCCOC,COCCOC,,[Li+].F[As-](F)(F)(F)(F)F,,0.5,0.25,0.25,0,1,0,2.939999999,1.078409581
O=S1(=O)CCCC1,COCCOCCOC,COCCOC,,[Li+].F[As-](F)(F)(F)(F)F,,0.5,0.25,0.25,0,1,20,5.43,1.691939134
O=S1(=O)CCCC1,COCCOCCOC,CCOCCOCCOCC,,[Li+].F[As-](F)(F)(F)(F)F,,0.5,0.25,0.25,0,1,-20,0.43,-0.84397007
O=S1(=O)CCCC1,COCCOCCOC,CCOCCOCCOCC,,[Li+].F[As-](F)(F)(F)(F)F,,0.5,0.25,0.25,0,1,-10,0.86,-0.15082289
O=S1(=O)CCCC1,COCCOCCOC,CCOCCOCCOCC,,[Li+].F[As-](F)(F)(F)(F)F,,0.5,0.25,0.25,0,1,0,1.39,0.329303747
O=S1(=O)CCCC1,COCCOCCOC,CCOCCOCCOCC,,[Li+].F[As-](F)(F)(F)(F)F,,0.5,0.25,0.25,0,1,20,3.039999999,1.111857515
O=S1(=O)CCCC1,COCCOCCOC,CCOCCOCCOCC,,[Li+].F[As-](F)(F)(F)(F)F,,0.5,0.25,0.25,0,1,40,5.329999999,1.673351238
O=S1(=O)CCCC1,COCCOCCOC,COCCOCCOCCOC,,[Li+].F[As-](F)(F)(F)(F)F,,0.5,0.25,0.25,0,1,-40,0.07,-2.659260037
O=S1(=O)CCCC1,COCCOCCOC,COCCOCCOCCOC,,[Li+].F[As-](F)(F)(F)(F)F,,0.5,0.25,0.25,0,1,-30,0.17,-1.771956842
O=S1(=O)CCCC1,COCCOCCOC,COCCOCCOCCOC,,[Li+].F[As-](F)(F)(F)(F)F,,0.5,0.25,0.25,0,1,-20,0.43,-0.84397007
O=S1(=O)CCCC1,COCCOCCOC,COCCOCCOCCOC,,[Li+].F[As-](F)(F)(F)(F)F,,0.5,0.25,0.25,0,1,-10,0.8,-0.223143551
O=S1(=O)CCCC1,COCCOCCOC,COCCOCCOCCOC,,[Li+].F[As-](F)(F)(F)(F)F,,0.5,0.25,0.25,0,1,0,1.31,0.270027137
O=S1(=O)CCCC1,COCCOC,COCCOCCOCCOC,,[Li+].F[As-](F)(F)(F)(F)F,,0.333333333,0.2,0.466666667,0,1,-40,0.14,-1.966112856
O=S1(=O)CCCC1,COCCOC,COCCOCCOCCOC,,[Li+].F[As-](F)(F)(F)(F)F,,0.333333333,0.2,0.466666667,0,1,-30,0.3,-1.203972804
O=S1(=O)CCCC1,COCCOC,COCCOCCOCCOC,,[Li+].F[As-](F)(F)(F)(F)F,,0.333333333,0.2,0.466666667,0,1,-20,0.68,-0.385662481
O=S1(=O)CCCC1,COCCOC,COCCOCCOCCOC,,[Li+].F[As-](F)(F)(F)(F)F,,0.333333333,0.2,0.466666667,0,1,-10,1.17,0.157003749
O=S1(=O)CCCC1,COCCOC,COCCOCCOCCOC,,[Li+].F[As-](F)(F)(F)(F)F,,0.333333333,0.2,0.466666667,0,1,0,1.82,0.598836501
O=S1(=O)CCCC1,COCCOC,COCCOCCOCCOC,,[Li+].F[As-](F)(F)(F)(F)F,,0.5,0.25,0.25,0,1,-40,0.23,-1.46967597
O=S1(=O)CCCC1,COCCOC,COCCOCCOCCOC,,[Li+].F[As-](F)(F)(F)(F)F,,0.5,0.25,0.25,0,1,-30,0.56,-0.579818495
O=S1(=O)CCCC1,COCCOC,COCCOCCOCCOC,,[Li+].F[As-](F)(F)(F)(F)F,,0.5,0.25,0.25,0,1,-20,0.97,-0.030459207
O=S1(=O)CCCC1,COCCOC,COCCOCCOCCOC,,[Li+].F[As-](F)(F)(F)(F)F,,0.5,0.25,0.25,0,1,-10,1.61,0.476234179
O=S1(=O)CCCC1,COCCOC,COCCOCCOCCOC,,[Li+].F[As-](F)(F)(F)(F)F,,0.5,0.25,0.25,0,1,0,2.410000001,0.879626748
O=S1(=O)CCCC1,CCC1=CC=CC=C1,COCCOCCOCCOC,,[Li+].F[As-](F)(F)(F)(F)F,,0.35,0.3,0.35,0,1,-50,0.08,-2.525728644
O=S1(=O)CCCC1,CCC1=CC=CC=C1,COCCOCCOCCOC,,[Li+].F[As-](F)(F)(F)(F)F,,0.35,0.3,0.35,0,1,-40,0.21,-1.560647748
O=S1(=O)CCCC1,CCC1=CC=CC=C1,COCCOCCOCCOC,,[Li+].F[As-](F)(F)(F)(F)F,,0.35,0.3,0.35,0,1,-30,0.44,-0.820980552
O=S1(=O)CCCC1,CCC1=CC=CC=C1,COCCOCCOCCOC,,[Li+].F[As-](F)(F)(F)(F)F,,0.35,0.3,0.35,0,1,-20,0.83,-0.186329578
O=S1(=O)CCCC1,CCC1=CC=CC=C1,COCCOCCOCCOC,,[Li+].F[As-](F)(F)(F)(F)F,,0.35,0.3,0.35,0,1,-10,1.349999999,0.300104592
O=S1(=O)CCCC1,CCC1=CC=CC=C1,COCCOCCOCCOC,,[Li+].F[As-](F)(F)(F)(F)F,,0.5,0.25,0.25,0,0.75,-30,0.43,-0.84397007
O=S1(=O)CCCC1,CCC1=CC=CC=C1,COCCOCCOCCOC,,[Li+].F[As-](F)(F)(F)(F)F,,0.5,0.25,0.25,0,0.75,-20,0.77,-0.261364764
O=S1(=O)CCCC1,CCC1=CC=CC=C1,COCCOCCOCCOC,,[Li+].F[As-](F)(F)(F)(F)F,,0.5,0.25,0.25,0,0.75,-10,1.24,0.21511138
O=S1(=O)CCCC1,CCC1=CC=CC=C1,COCCOCCOCCOC,,[Li+].F[As-](F)(F)(F)(F)F,,0.5,0.25,0.25,0,0.75,0,1.82,0.598836501
O=S1(=O)CCCC1,CCC1=CC=CC=C1,COCCOCCOCCOC,,[Li+].F[As-](F)(F)(F)(F)F,,0.5,0.25,0.25,0,0.75,20,3.439999999,1.235471471
O=S1(=O)CCCC1,CCOCCOCCOCC,,,[Li+].F[As-](F)(F)(F)(F)F,,0.5,0.5,0,0,1,-40,0.1,-2.302585093
O=S1(=O)CCCC1,CCOCCOCCOCC,,,[Li+].F[As-](F)(F)(F)(F)F,,0.5,0.5,0,0,1,-30,0.19,-1.660731207
O=S1(=O)CCCC1,CCOCCOCCOCC,,,[Li+].F[As-](F)(F)(F)(F)F,,0.5,0.5,0,0,1,-20,0.4,-0.916290732
O=S1(=O)CCCC1,CCOCCOCCOCC,,,[Li+].F[As-](F)(F)(F)(F)F,,0.5,0.5,0,0,1,-10,0.74,-0.301105093
O=S1(=O)CCCC1,CCOCCOCCOCC,,,[Li+].F[As-](F)(F)(F)(F)F,,0.5,0.5,0,0,1,0,1.21,0.19062036
O=S1(=O)CCCC1,CCOCCOCC,,,[Li+].F[As-](F)(F)(F)(F)F,,0.5,0.5,0,0,1,-30,0.6,-0.510825624
O=S1(=O)CCCC1,CCOCCOCC,,,[Li+].F[As-](F)(F)(F)(F)F,,0.5,0.5,0,0,1,-20,1.11,0.104360015
O=S1(=O)CCCC1,CCOCCOCC,,,[Li+].F[As-](F)(F)(F)(F)F,,0.5,0.5,0,0,1,-10,1.779999999,0.576613364
O=S1(=O)CCCC1,CCOCCOCC,,,[Li+].F[As-](F)(F)(F)(F)F,,0.5,0.5,0,0,1,0,2.57,0.943905899
O=S1(=O)CCCC1,CCOCCOCC,,,[Li+].F[As-](F)(F)(F)(F)F,,0.5,0.5,0,0,1,20,4.759999999,1.560247668
O=S1(=O)CCCC1,O=C1OCCO1,,,[Li+].F[As-](F)(F)(F)(F)F,,0.5,0.5,0,0,1,-30,0.37,-0.994252273
O=S1(=O)CCCC1,O=C1OCCO1,,,[Li+].F[As-](F)(F)(F)(F)F,,0.5,0.5,0,0,1,-20,0.71,-0.342490309
O=S1(=O)CCCC1,O=C1OCCO1,,,[Li+].F[As-](F)(F)(F)(F)F,,0.5,0.5,0,0,1,-10,1.269999999,0.2390169
O=S1(=O)CCCC1,O=C1OCCO1,,,[Li+].F[As-](F)(F)(F)(F)F,,0.5,0.5,0,0,1,0,1.980000001,0.683096845
O=S1(=O)CCCC1,O=C1OCCO1,,,[Li+].F[As-](F)(F)(F)(F)F,,0.5,0.5,0,0,1,20,4.119999999,1.415853163
O=S1(=O)CCCC1,O=C1OCCO1,COCCOCCOCCOC,,[Li+].F[As-](F)(F)(F)(F)F,,0.25,0.25,0.5,0,1,-30,0.37,-0.994252273
O=S1(=O)CCCC1,O=C1OCCO1,COCCOCCOCCOC,,[Li+].F[As-](F)(F)(F)(F)F,,0.25,0.25,0.5,0,1,-20,0.73,-0.314710745
O=S1(=O)CCCC1,O=C1OCCO1,COCCOCCOCCOC,,[Li+].F[As-](F)(F)(F)(F)F,,0.25,0.25,0.5,0,1,0,2.109999999,0.746687947
O=S1(=O)CCCC1,O=C1OCCO1,COCCOCCOCCOC,,[Li+].F[As-](F)(F)(F)(F)F,,0.25,0.25,0.5,0,1,20,4.449999999,1.492904096
O=S1(=O)CCCC1,O=C1OCCO1,COCCOCCOCCOC,,[Li+].F[As-](F)(F)(F)(F)F,,0.25,0.25,0.5,0,1,40,7.260000001,1.982379829
O=S1(=O)CCCC1,O=C1OCCO1,COCCOCCOCCOC,,[Li+].F[As-](F)(F)(F)(F)F,,0.4,0.2,0.4,0,1,-30,0.32,-1.139434283
O=S1(=O)CCCC1,O=C1OCCO1,COCCOCCOCCOC,,[Li+].F[As-](F)(F)(F)(F)F,,0.4,0.2,0.4,0,1,-20,0.54,-0.616186139
O=S1(=O)CCCC1,O=C1OCCO1,COCCOCCOCCOC,,[Li+].F[As-](F)(F)(F)(F)F,,0.4,0.2,0.4,0,1,-10,1,0
O=S1(=O)CCCC1,O=C1OCCO1,COCCOCCOCCOC,,[Li+].F[As-](F)(F)(F)(F)F,,0.4,0.2,0.4,0,1,0,1.62,0.482426149
O=S1(=O)CCCC1,O=C1OCCO1,COCCOCCOCCOC,,[Li+].F[As-](F)(F)(F)(F)F,,0.4,0.2,0.4,0,1,20,3.579999999,1.2753628
O=S1(=O)CCCC1,O=C1OCCO1,COCCOCCOCCOC,,[Li+].F[As-](F)(F)(F)(F)F,,0.45,0.1,0.45,0,1,-50,0.02,-3.912023005
O=S1(=O)CCCC1,O=C1OCCO1,COCCOCCOCCOC,,[Li+].F[As-](F)(F)(F)(F)F,,0.45,0.1,0.45,0,1,-40,0.07,-2.659260037
O=S1(=O)CCCC1,O=C1OCCO1,COCCOCCOCCOC,,[Li+].F[As-](F)(F)(F)(F)F,,0.45,0.1,0.45,0,1,-30,0.19,-1.660731207
O=S1(=O)CCCC1,O=C1OCCO1,COCCOCCOCCOC,,[Li+].F[As-](F)(F)(F)(F)F,,0.45,0.1,0.45,0,1,-20,0.44,-0.820980552
O=S1(=O)CCCC1,O=C1OCCO1,COCCOCCOCCOC,,[Li+].F[As-](F)(F)(F)(F)F,,0.45,0.1,0.45,0,1,-10,0.83,-0.186329578
O=S1(=O)CCCC1,O=C1OCCO1,COCCOCCOCCOC,,[Li+].F[As-](F)(F)(F)(F)F,,0.5,0.25,0.25,0,1,-50,0.03,-3.506557897
O=S1(=O)CCCC1,O=C1OCCO1,COCCOCCOCCOC,,[Li+].F[As-](F)(F)(F)(F)F,,0.5,0.25,0.25,0,1,-40,0.11,-2.207274913
O=S1(=O)CCCC1,O=C1OCCO1,COCCOCCOCCOC,,[Li+].F[As-](F)(F)(F)(F)F,,0.5,0.25,0.25,0,1,-30,0.27,-1.30933332
O=S1(=O)CCCC1,O=C1OCCO1,COCCOCCOCCOC,,[Li+].F[As-](F)(F)(F)(F)F,,0.5,0.25,0.25,0,1,-20,0.59,-0.527632742
O=S1(=O)CCCC1,O=C1OCCO1,COCCOCCOCCOC,,[Li+].F[As-](F)(F)(F)(F)F,,0.5,0.25,0.25,0,1,-10,1.05,0.048790164
O=S1(=O)CCCC1,ClCCl,,,[Li+].F[As-](F)(F)(F)(F)F,,0.5,0.5,0,0,1,0,3.679999999,1.302912752
O=S1(=O)CCCC1,ClCCl,,,[Li+].F[As-](F)(F)(F)(F)F,,0.5,0.5,0,0,1,20,7.229999999,1.978239036
O=S1(=O)CCCC1,ClCCl,,,[Li+].F[As-](F)(F)(F)(F)F,,0.5,0.5,0,0,1,40,9.459999999,2.247072383
O=S1(=O)CCCC1,ClCCl,,,[Li+].F[As-](F)(F)(F)(F)F,,0.5,0.5,0,0,1,60,10.66,2.366498419
O=S1(=O)CCCC1,ClCCl,,,[Li+].F[As-](F)(F)(F)(F)F,,0.75,0.25,0,0,1,0,2.64,0.970778917
O=S1(=O)CCCC1,ClCCl,,,[Li+].F[As-](F)(F)(F)(F)F,,0.75,0.25,0,0,1,20,4.239999999,1.444563269
O=S1(=O)CCCC1,ClCCl,,,[Li+].F[As-](F)(F)(F)(F)F,,0.75,0.25,0,0,1,40,6.550000002,1.87946505
O=S1(=O)CCCC1,ClCCl,,,[Li+].F[As-](F)(F)(F)(F)F,,0.75,0.25,0,0,1,60,9.220000004,2.221375038
O=S1(=O)CCCC1,ClCCl,,,[Li+].F[As-](F)(F)(F)(F)F,,0.75,0.25,0,0,1,80,11.22,2.4176979
O=S1(=O)CCCC1,ClCCl,COCCOCCOCCOC,,[Li+].F[As-](F)(F)(F)(F)F,,0.25,0.5,0.25,0,1,-30,3.379999998,1.217875709
O=S1(=O)CCCC1,ClCCl,COCCOCCOCCOC,,[Li+].F[As-](F)(F)(F)(F)F,,0.25,0.5,0.25,0,1,-20,4.409999998,1.483874689
O=S1(=O)CCCC1,ClCCl,COCCOCCOCCOC,,[Li+].F[As-](F)(F)(F)(F)F,,0.25,0.5,0.25,0,1,-10,5.810000001,1.759580571
O=S1(=O)CCCC1,ClCCl,COCCOCCOCCOC,,[Li+].F[As-](F)(F)(F)(F)F,,0.25,0.5,0.25,0,1,0,7.16,1.968509981
O=S1(=O)CCCC1,ClCCl,COCCOCCOCCOC,,[Li+].F[As-](F)(F)(F)(F)F,,0.25,0.5,0.25,0,1,20,10.51,2.352327185
O=S1(=O)CCCC1,ClCCl,COCCOCCOCCOC,,[Li+].F[As-](F)(F)(F)(F)F,,0.5,0.25,0.25,0,1,-40,0.43,-0.84397007
O=S1(=O)CCCC1,ClCCl,COCCOCCOCCOC,,[Li+].F[As-](F)(F)(F)(F)F,,0.5,0.25,0.25,0,1,-20,1.269999999,0.2390169
O=S1(=O)CCCC1,ClCCl,COCCOCCOCCOC,,[Li+].F[As-](F)(F)(F)(F)F,,0.5,0.25,0.25,0,1,0,2.690000001,0.989541194
O=S1(=O)CCCC1,ClCCl,COCCOCCOCCOC,,[Li+].F[As-](F)(F)(F)(F)F,,0.5,0.25,0.25,0,1,20,5.43,1.691939134
O=S1(=O)CCCC1,ClCCl,COCCOCCOCCOC,,[Li+].F[As-](F)(F)(F)(F)F,,0.5,0.25,0.25,0,1,40,8.170000001,2.100468909
O=S1(=O)CCCC1,CC1COC(=O)O1,,,[Li+].F[As-](F)(F)(F)(F)F,,0.5,0.5,0,0,1,-20,0.59,-0.527632742
O=S1(=O)CCCC1,CC1COC(=O)O1,,,[Li+].F[As-](F)(F)(F)(F)F,,0.5,0.5,0,0,1,-10,1,0
O=S1(=O)CCCC1,CC1COC(=O)O1,,,[Li+].F[As-](F)(F)(F)(F)F,,0.5,0.5,0,0,1,0,1.669999999,0.512823626
O=S1(=O)CCCC1,CC1COC(=O)O1,,,[Li+].F[As-](F)(F)(F)(F)F,,0.5,0.5,0,0,1,20,3.53,1.261297871
O=S1(=O)CCCC1,CC1COC(=O)O1,,,[Li+].F[As-](F)(F)(F)(F)F,,0.5,0.5,0,0,1,40,5.93,1.780024213
O=S1(=O)CCCC1,CC1COC(=O)O1,COCCOCCOCCOC,,[Li+].F[As-](F)(F)(F)(F)F,,0.45,0.1,0.45,0,1,-20,0.44,-0.820980552
O=S1(=O)CCCC1,CC1COC(=O)O1,COCCOCCOCCOC,,[Li+].F[As-](F)(F)(F)(F)F,,0.45,0.1,0.45,0,1,-10,0.87,-0.139262067
O=S1(=O)CCCC1,CC1COC(=O)O1,COCCOCCOCCOC,,[Li+].F[As-](F)(F)(F)(F)F,,0.45,0.1,0.45,0,1,0,1.449999999,0.371563556
O=S1(=O)CCCC1,CC1COC(=O)O1,COCCOCCOCCOC,,[Li+].F[As-](F)(F)(F)(F)F,,0.45,0.1,0.45,0,1,20,3.17,1.153731588
O=S1(=O)CCCC1,CC1COC(=O)O1,COCCOCCOCCOC,,[Li+].F[As-](F)(F)(F)(F)F,,0.45,0.1,0.45,0,1,40,5.519999998,1.70837786
O=S1(=O)CCCC1,CC1=CC(=C(C=C1)C)C,COCCOCCOCCOC,,[Li+].F[As-](F)(F)(F)(F)F,,0.5,0.25,0.25,0,0.75,-10,0.91,-0.094310679
O=S1(=O)CCCC1,CC1=CC(=C(C=C1)C)C,COCCOCCOCCOC,,[Li+].F[As-](F)(F)(F)(F)F,,0.5,0.25,0.25,0,0.75,0,1.29,0.254642218
O=S1(=O)CCCC1,CC1=CC(=C(C=C1)C)C,COCCOCCOCCOC,,[Li+].F[As-](F)(F)(F)(F)F,,0.5,0.25,0.25,0,0.75,20,2.680000001,0.985816795
O=S1(=O)CCCC1,CC1=CC(=C(C=C1)C)C,COCCOCCOCCOC,,[Li+].F[As-](F)(F)(F)(F)F,,0.5,0.25,0.25,0,0.75,40,4.490000001,1.501852702
O=S1(=O)CCCC1,CC1=CC(=C(C=C1)C)C,COCCOCCOCCOC,,[Li+].F[As-](F)(F)(F)(F)F,,0.5,0.25,0.25,0,0.75,60,6.639999997,1.893111963
O=S1(=O)CCCC1,COCCOCCOCCOCCOC,,,[Li+].F[As-](F)(F)(F)(F)F,,0.5,0.5,0,0,0.5,-30,0.09,-2.407945609
O=S1(=O)CCCC1,COCCOCCOCCOCCOC,,,[Li+].F[As-](F)(F)(F)(F)F,,0.5,0.5,0,0,0.5,-20,0.22,-1.514127733
O=S1(=O)CCCC1,COCCOCCOCCOCCOC,,,[Li+].F[As-](F)(F)(F)(F)F,,0.5,0.5,0,0,0.5,-10,0.43,-0.84397007
O=S1(=O)CCCC1,COCCOCCOCCOCCOC,,,[Li+].F[As-](F)(F)(F)(F)F,,0.5,0.5,0,0,0.5,0,0.74,-0.301105093
O=S1(=O)CCCC1,COCCOCCOCCOCCOC,,,[Li+].F[As-](F)(F)(F)(F)F,,0.5,0.5,0,0,0.5,20,1.679999999,0.518793793
O=S1(=O)CCCC1,COCCOCCOCCOCCOC,,,[Li+].F[As-](F)(F)(F)(F)F,,0.5,0.5,0,0,0.75,-40,0.03,-3.506557897
O=S1(=O)CCCC1,COCCOCCOCCOCCOC,,,[Li+].F[As-](F)(F)(F)(F)F,,0.5,0.5,0,0,0.75,-30,0.08,-2.525728644
O=S1(=O)CCCC1,COCCOCCOCCOCCOC,,,[Li+].F[As-](F)(F)(F)(F)F,,0.5,0.5,0,0,0.75,-20,0.2,-1.609437912
O=S1(=O)CCCC1,COCCOCCOCCOCCOC,,,[Li+].F[As-](F)(F)(F)(F)F,,0.5,0.5,0,0,0.75,-10,0.43,-0.84397007
O=S1(=O)CCCC1,COCCOCCOCCOCCOC,,,[Li+].F[As-](F)(F)(F)(F)F,,0.5,0.5,0,0,0.75,0,0.73,-0.314710745
O=S1(=O)CCCC1,COCCOCCOCCOCCOC,,,[Li+].F[As-](F)(F)(F)(F)F,,0.25,0.75,0,0,1,-20,0.19,-1.660731207
O=S1(=O)CCCC1,COCCOCCOCCOCCOC,,,[Li+].F[As-](F)(F)(F)(F)F,,0.25,0.75,0,0,1,-10,0.42,-0.867500568
O=S1(=O)CCCC1,COCCOCCOCCOCCOC,,,[Li+].F[As-](F)(F)(F)(F)F,,0.25,0.75,0,0,1,0,0.76,-0.274436846
O=S1(=O)CCCC1,COCCOCCOCCOCCOC,,,[Li+].F[As-](F)(F)(F)(F)F,,0.25,0.75,0,0,1,20,1.93,0.657520003
O=S1(=O)CCCC1,COCCOCCOCCOCCOC,,,[Li+].F[As-](F)(F)(F)(F)F,,0.25,0.75,0,0,1,40,3.67,1.300191662
O=S1(=O)CCCC1,COCCOCCOCCOCCOC,,,[Li+].F[As-](F)(F)(F)(F)F,,0.5,0.5,0,0,1,-40,0.02,-3.912023005
O=S1(=O)CCCC1,COCCOCCOCCOCCOC,,,[Li+].F[As-](F)(F)(F)(F)F,,0.5,0.5,0,0,1,-30,0.06,-2.813410717
O=S1(=O)CCCC1,COCCOCCOCCOCCOC,,,[Li+].F[As-](F)(F)(F)(F)F,,0.5,0.5,0,0,1,-20,0.16,-1.832581464
O=S1(=O)CCCC1,COCCOCCOCCOCCOC,,,[Li+].F[As-](F)(F)(F)(F)F,,0.5,0.5,0,0,1,-10,0.36,-1.021651248
O=S1(=O)CCCC1,COCCOCCOCCOCCOC,,,[Li+].F[As-](F)(F)(F)(F)F,,0.5,0.5,0,0,1,0,0.66,-0.415515444
O=S1(=O)CCCC1,Cc1ccccc1,COCCOCCOCCOC,,[Li+].F[As-](F)(F)(F)(F)F,,0.5,0.25,0.25,0,0.75,-20,0.83,-0.186329578
O=S1(=O)CCCC1,Cc1ccccc1,COCCOCCOCCOC,,[Li+].F[As-](F)(F)(F)(F)F,,0.5,0.25,0.25,0,0.75,-10,1.34,0.292669614
O=S1(=O)CCCC1,Cc1ccccc1,COCCOCCOCCOC,,[Li+].F[As-](F)(F)(F)(F)F,,0.5,0.25,0.25,0,0.75,0,1.96,0.672944473
O=S1(=O)CCCC1,Cc1ccccc1,COCCOCCOCCOC,,[Li+].F[As-](F)(F)(F)(F)F,,0.5,0.25,0.25,0,0.75,20,3.730000001,1.316408234
